,y_pred,y_test
12430,46.25985342389799,61.0
7364,66.62404850653851,41.0
29535,48.9232172958941,46.0
4972,97.36717609354636,50.0
23949,191.9907891197867,165.0
22206,25.056833044605106,45.0
23262,76.32231058868331,89.0
29588,55.38344469828144,51.0
1947,25.957814844981964,25.0
4339,36.187517777374985,30.0
22887,45.925905649564875,78.0
6492,75.07891665720994,158.0
18328,136.81710133625617,75.0
1612,65.04789663978086,82.0
15164,45.15532728894442,42.0
17906,45.53793932553239,31.0
23829,75.16716103603949,61.0
23397,24.16835336625688,18.0
22199,31.354957118406933,57.0
17401,43.30537935528555,15.0
1026,83.53310987382707,53.0
10438,40.22156392255994,26.0
24521,45.81991487817341,42.0
17097,56.397816040601455,25.0
21873,75.75066965167562,80.0
25067,24.33331197740446,13.0
15993,34.718944395158196,12.0
35,35.67084482512993,22.0
1730,91.5426197485167,72.0
25616,67.37190157738407,46.0
26149,52.632525718530324,38.0
1471,26.249714599728172,13.0
26986,60.72469634909352,46.0
9201,45.833741005575696,30.0
8196,65.12484413004312,95.0
23009,155.80784875886374,144.0
30384,48.62616703051574,65.0
1422,71.01409252213172,57.0
28475,67.80613801900685,42.0
14921,34.59413902936348,25.0
2055,24.16835336625688,25.0
4320,24.40763674257091,17.0
19302,27.419894631147855,21.0
18089,66.48697584474999,3.0
22000,44.93629835962212,144.0
11096,106.87862628533686,91.0
24601,58.728344484585286,109.0
4850,46.13310623079965,25.0
30220,25.533905801345966,5.0
25837,167.33895133587586,317.0
20843,37.15570567276618,72.0
11132,104.68408889202937,72.0
30543,34.64024316611869,82.0
24127,74.71263399776579,109.0
17777,47.12379918378436,66.0
24662,103.39648089157544,89.0
25408,26.509914959062275,61.0
13274,44.51235991900351,25.0
382,89.97694021143744,76.0
3169,62.3962808527574,55.0
10166,27.73760745438763,36.0
4890,154.26457843922773,137.0
4982,93.40650628628484,21.0
5133,61.96114487332471,58.0
8370,24.16835336625688,6.0
22259,26.3719409730027,16.0
20156,30.46416940489129,18.0
22930,132.56429974842624,153.0
802,94.1569768495941,63.0
17212,55.55893720081969,20.0
6478,43.09514676870371,33.0
10883,30.62366164401176,53.0
14968,37.5875759611393,17.0
8729,45.5773029815721,58.0
26562,50.12098299647806,63.0
24755,48.35030202340632,79.0
23454,27.419894631147855,21.0
11010,65.51891835894492,25.0
17441,84.47535991743047,65.0
16356,47.27114865496544,38.0
27377,68.65330509755029,57.0
2595,42.80250331405396,18.0
3635,47.823175044428545,104.0
4413,26.233016418602773,15.0
21069,47.390178379311074,17.0
2408,38.052387960085895,53.0
14618,40.09856100822471,18.8
27140,48.67632746894874,21.0
29892,60.92955818362424,17.0
15320,34.05564839149373,25.0
20155,32.92254561186067,32.0
9570,56.21273686491577,41.0
6633,94.00217484786704,77.0
21498,33.046733461669646,28.0
14726,68.70868814753652,13.0
21358,62.860993434647696,57.0
5414,170.27504498119154,158.0
17078,45.198338159039,21.0
9728,58.39428817773193,65.0
6919,44.99819224909584,16.0
17566,49.46089739379554,46.0
4457,50.716204798896115,51.0
13761,78.87659641100258,70.0
29771,65.95987819365287,73.0
12590,62.91733604588236,65.0
13764,42.97198523906683,55.0
18497,84.2622124646311,184.0
4421,51.935309250431104,46.0
15108,24.32282474258011,49.0
20263,50.68587117077957,30.0
15687,51.227154125160844,57.0
4977,62.79463571803103,132.0
19379,24.16835336625688,42.0
5523,65.62223215888466,134.0
24556,48.58696715598404,26.0
9555,39.06474886226265,58.0
9648,79.19958079421804,116.0
2752,37.8657416004783,34.0
19442,106.01885626144971,39.0
3885,53.74303781450232,25.0
24057,61.77880704027776,68.0
1666,78.18935937556206,159.0
6769,110.21625598372512,127.0
5096,48.790647847419905,50.0
25181,60.25381135660076,20.0
5219,52.21785760307127,28.0
3270,168.86493187809228,93.0
17863,69.65297676698513,122.0
13836,27.28732759434188,96.0
13321,118.8780395454079,119.0
26339,68.1042225977767,20.0
8648,56.285890410162686,23.0
20729,161.65317580179874,163.0
15446,97.12035599219392,38.0
10373,37.8657416004783,13.0
9410,60.30371234992309,78.0
28715,108.6940993611875,99.0
24395,137.0739829902615,190.0
29112,61.36794649793547,74.0
7759,32.631957090486324,29.0
9350,35.60133573578073,45.0
20904,53.316378923585816,60.0
12068,46.70342178928711,52.0
23652,24.33331197740446,13.0
5627,86.58839309168565,97.0
12669,105.38254379269002,91.0
11497,54.63105087431051,53.0
17678,98.59155643815568,152.0
23211,92.08022240797683,89.0
27738,35.00474659250767,57.0
24894,34.13112238089207,9.0
283,50.174762072598895,13.0
26899,145.31409502963604,76.0
10261,97.81377768856622,68.0
2250,50.71839451173702,65.0
2259,54.85911353188113,63.0
3451,69.30869881482712,55.0
14759,62.16029357011881,38.0
11135,96.07245455972297,72.0
7217,24.784480698469178,7.0
26479,47.078998226188716,59.0
14386,74.85621194370741,139.0
13048,63.65996340451011,117.0
26458,194.89553315815414,158.0
8147,30.231202136173437,30.0
5225,121.22048917699937,158.0
22330,28.053371861159686,35.0
8602,57.16158095333218,20.0
3702,62.776243192270876,85.0
22502,49.79984662062162,74.0
17781,46.65599890642984,24.0
22965,168.14065129620695,157.0
6909,45.80920642709544,61.0
16858,41.24890261515818,42.0
10577,27.225255870074147,20.0
26600,52.21165131906445,97.0
23243,145.22922895127766,125.0
23558,34.59413902936348,51.0
4577,24.32282474258011,9.0
2316,103.33614051722347,87.0
27664,46.57985686610512,72.0
16445,55.04462554310075,34.0
23372,126.14472908061236,94.0
14433,60.7065560301109,30.0
9575,24.246782813182616,57.0
29827,70.32696752601508,65.0
11117,102.64791687168834,50.0
24639,74.60166865788429,87.0
4419,51.974462302574594,30.0
4501,68.67197926678205,60.0
3329,74.97257320186958,112.0
8902,50.919804110936,25.0
16325,47.565863603944024,76.0
4140,61.096502651385265,66.0
21052,55.38013213505685,21.0
20774,111.53080414471256,164.0
18699,24.16835336625688,12.0
21761,30.07805227702215,59.0
8082,31.723613206952255,40.0
25010,35.184489659547616,39.0
14592,95.54363514651506,107.0
21466,49.30858360063557,25.0
16262,155.7066977627966,189.0
8164,25.10391068593999,21.0
4645,63.10354468084688,34.0
20387,65.39672031957414,65.0
14241,61.82940711654331,46.0
30330,48.26885691438361,63.0
28918,63.31182534255344,68.0
17017,50.58953349556021,21.0
12350,66.23776285321686,28.0
27267,40.474828988540814,59.0
14869,25.345350233157816,42.0
10462,24.32282474258011,19.0
5325,65.36766295433313,64.0
15518,59.550924248172535,37.0
19464,105.72765474334481,35.0
13387,37.8657416004783,53.0
1179,28.446491949374277,25.0
5157,59.73334961632908,20.0
29507,67.25735242501874,30.0
20941,57.68905206019066,121.0
13943,94.14451873413009,117.0
24720,64.34481994933523,79.0
4480,60.36600863237021,39.0
23306,73.21697211012396,160.0
27441,40.32718312768695,48.0
6169,137.12486104236172,197.0
4981,63.39324702236813,21.0
22306,25.523418566521617,24.0
19335,24.16835336625688,25.0
1121,27.63658063433722,29.0
10545,44.05595041307233,40.0
959,109.31719621033257,94.0
17525,63.3473531860951,60.0
12579,46.25385621421917,17.0
6918,32.24741321676031,25.0
25545,77.83258078950468,42.0
21554,61.813208556467345,122.0
11507,49.384494028109195,21.0
20745,101.92329364981026,95.0
9826,61.91114293345815,53.0
23849,68.50532796427396,87.0
26234,29.918879955884154,30.0
1163,32.10079784043549,25.0
1175,50.25080402341493,55.0
18641,37.85487566706168,58.0
23267,70.58365072886264,99.0
10608,27.659063961166062,10.0
22141,65.93528478980934,85.0
9841,69.2465333746368,21.0
2277,51.089294279955276,74.0
17612,194.49744450690835,194.0
8807,83.09683403038547,60.0
26668,40.05472267994617,25.0
15625,40.09856100822471,61.0
21491,36.19024607499712,13.0
13618,65.06857659244919,65.0
14251,35.00474659250767,53.0
27756,48.801226272572215,55.0
19352,76.35384115452187,46.0
147,25.98856224803766,21.0
24065,89.63778974441168,61.0
9999,43.37810189541259,42.0
24386,54.36182398664871,12.0
5665,72.40822903429172,60.0
19537,43.372797761225975,62.0
43,40.640748961005585,27.0
15854,55.939009350517665,17.0
11118,65.8850670311242,40.0
27184,26.921239723325346,17.0
28662,132.1850755813744,171.0
17516,51.57504727789723,59.0
10476,62.64765154032821,31.0
9946,59.82427220172046,25.0
13717,97.03743996621156,159.0
29052,87.03948723628342,91.0
18840,130.96142540464564,76.0
3316,109.04721225527528,74.0
3840,75.27871849154917,82.0
19770,52.168103428291104,59.0
6725,117.3857876688963,137.0
4639,59.42375141918879,25.0
30329,61.96114487332471,129.0
23962,46.21646383318677,137.0
12033,30.199166059248697,65.0
3939,107.86023843295892,127.0
25917,59.58196804128851,46.0
5886,52.06763745860225,42.0
30345,41.54707059820677,91.0
26130,45.691828474773914,40.0
13505,46.877352395703056,66.0
19068,39.73431256783687,53.0
3595,33.652854590851355,42.0
2694,151.14740522373484,104.0
3210,55.931420515723346,20.0
16973,60.204368457498504,55.0
14187,64.08110735962167,57.0
6425,30.99108920324846,23.0
10549,78.02644960890653,83.0
8285,47.078998226188716,57.0
29956,95.57849717520575,52.0
24005,68.12577349822192,57.0
13188,25.777872038058362,30.0
24329,42.84794068360722,59.0
20209,52.07617653552685,50.0
13302,37.424298234573946,46.0
8857,119.40179828265427,55.0
2445,68.23363360782206,42.0
21098,34.39377072545044,30.0
20082,50.771941998299,62.0
17012,36.34582366235714,34.0
18700,24.16835336625688,9.0
22348,40.79683331695952,48.0
3102,24.32282474258011,30.0
10784,47.702524203326455,38.0
28505,70.97198104322828,55.0
26983,92.95791324934427,107.0
19470,94.12201539580857,32.0
19875,66.5240861871561,59.0
26917,161.84851633811738,155.0
20291,78.3397970951174,46.0
29954,79.50016566118715,51.0
28416,24.16835336625688,38.0
28882,108.33086717720141,80.0
10342,27.665406006014397,55.0
25287,102.7187064231648,112.0
13315,116.52179307117576,107.0
23826,82.55895301557194,70.0
3426,39.20930539826059,30.0
23046,94.9663069119302,85.0
21460,50.167004593177744,50.0
15178,44.761151072831055,34.0
6944,42.260259993273436,26.0
8135,24.16835336625688,20.0
20165,30.71392008930247,37.0
16319,64.83288563244525,86.0
26271,31.42775328202746,19.0
25371,47.53839744189062,57.0
5601,92.07572810360014,63.0
19332,49.63623910506512,32.0
24541,24.16835336625688,13.0
5576,49.79861863199471,61.0
12930,68.58594893894548,81.0
19279,33.94637806857547,22.0
13227,39.18029719857533,34.0
27654,70.56410306752825,78.0
24085,70.87848789461188,97.0
29551,37.633724253621246,38.0
17549,62.671347051478136,53.0
28362,28.748557435334885,25.0
28202,59.3017526255084,49.0
27040,60.54823726953032,61.0
30485,52.779016524618825,124.0
25256,56.10927946491114,78.0
22460,124.57172091458617,129.0
8023,102.60444089849015,34.0
11919,56.035622096134695,19.0
1323,85.3143656748922,50.0
17220,40.0851819999551,18.0
24752,73.73120993197149,71.0
12585,47.675554736357014,30.0
8746,97.72149810402385,72.0
19926,49.896788677046736,109.0
17936,24.784480698469178,25.0
24761,55.85844239048844,75.0
18500,62.47924470959196,104.0
5040,73.90441514590616,68.0
503,61.95792560330924,48.0
17282,24.16835336625688,24.0
4580,40.708443029298024,38.0
9303,48.37865136139987,71.0
21780,80.73122058938398,38.0
28245,59.65848970279154,32.0
22298,60.9451394958427,35.0
12613,51.110685591864915,30.0
10413,42.221894299101834,15.0
16151,35.87524345018965,53.0
6000,28.515267439805474,17.0
19679,24.47344492192092,30.0
7445,35.094231214256915,30.0
29563,49.056382888852276,46.0
18750,29.933209546633016,21.0
22723,45.74577392759974,20.0
17126,36.574677234307,50.0
24243,40.22091887969013,18.0
12814,74.15168123793211,77.0
20928,60.177090266144454,51.0
16022,37.60751508685319,39.0
29871,51.14400011761794,48.0
19777,67.21208878342998,61.0
15693,59.45697844315408,53.0
28193,38.27411638723488,30.0
16841,74.84808145738437,63.0
15017,48.859783916355646,87.0
13196,61.269149547855044,64.0
1603,74.67813302205714,95.0
27518,32.71766315497991,41.0
19916,69.38135317277255,70.0
29858,47.64115064051406,45.0
8178,68.17770379426739,61.0
27972,41.46993841313524,68.0
4525,66.37811684063657,38.0
29427,92.97673367053304,80.0
4738,49.78011751787034,93.0
30148,24.16835336625688,11.0
24137,102.25942450568412,101.0
1033,83.88277484593098,63.0
19182,160.061951017495,241.0
8944,46.930122933197296,80.0
13372,52.404302629408676,151.0
24164,83.07522365259477,79.0
15533,52.919162971132955,74.0
15427,48.48731693471541,30.0
27113,27.665406006014397,18.0
20415,49.93606727102958,38.0
27526,43.3258159574936,24.0
3844,58.13566112533259,38.0
3653,34.07036434315522,85.0
18065,50.52959611518238,41.0
30284,35.094231214256915,5.0
20168,44.88614488254036,36.0
6434,65.14613573292401,82.0
27651,79.06209928306531,142.0
30381,27.07571109964858,57.0
14810,29.76825093548543,35.0
28077,45.564877725068094,35.0
29951,77.36189301951285,35.0
5706,24.487783353727696,25.0
11256,24.16835336625688,23.0
1056,49.563885360933156,42.0
22166,37.8657416004783,43.0
27962,64.59266644673721,50.0
24247,32.77323083067919,21.0
1183,83.42545474041397,74.0
7306,109.11540256382163,81.0
14275,26.547426693068356,25.0
20509,50.87709412173249,57.0
14724,28.4819604049661,21.0
13235,66.38608650147941,34.0
1347,66.85229478170163,65.0
6753,68.0540167980596,78.0
21831,122.11669242620195,175.0
24469,89.94739154484333,87.0
15655,48.16836893869675,53.0
12082,34.05564839149373,34.0
263,62.72172824281325,123.0
20952,43.926291037505116,85.0
22809,65.01506414119284,60.0
20999,34.4291804182159,18.0
10235,50.73534300551303,76.0
19575,47.70477423990601,59.0
22962,80.91815965179448,107.0
16685,24.16835336625688,21.0
27571,59.133699448505304,27.0
7228,25.44446474761891,8.0
4751,72.93325653654398,87.0
6151,35.094231214256915,20.0
24940,25.63358726751588,13.0
4351,42.729971683176124,30.0
21235,89.14270390269257,117.0
150,25.66478022062863,50.0
3229,74.76520893132603,26.0
8647,71.06287221177405,22.0
20489,28.119356516264414,21.0
23630,48.06460472192971,22.0
14956,42.260259993273436,13.0
23818,68.69007978552438,57.0
20366,63.19460801302821,95.0
5762,56.12721824884056,21.0
22470,74.25750560066737,38.0
26778,138.3867276031725,144.0
5236,82.24670120240437,112.0
27508,27.88260779133835,18.0
18915,152.19611546933152,154.0
4336,29.75555420077165,30.0
21021,46.26576551715502,33.0
12505,84.56445579423607,102.0
26671,71.92595687509468,21.0
18247,96.47343215413039,86.0
18538,80.95102756967361,80.0
10969,26.547426693068356,17.0
5005,75.60194809031344,50.0
4253,26.522314176437003,20.0
19507,66.83017758156318,33.0
8739,108.02547693646284,98.0
14237,66.52332273340076,57.0
12868,48.36245285490516,86.0
6925,60.001385226760085,45.0
23494,71.44269165084482,82.0
22234,46.366796660331914,45.0
11701,75.2851953735625,67.0
16582,45.80920642709544,50.0
8442,44.89576982565919,68.0
29822,53.17753560623941,57.0
8340,103.47384950380318,117.0
14014,106.17340946735379,76.0
5859,68.54328605329098,21.0
18515,70.38639106261502,104.0
9987,35.570643438613985,17.0
9567,65.86757243351182,46.0
7767,49.70113537072153,90.0
17163,95.99989012483383,69.0
23641,60.829147288079724,8.0
7809,43.05780507435154,21.0
24666,27.904689382328424,55.0
11339,67.82985235960642,59.0
18169,63.24818648575163,63.0
315,84.37655910902444,25.0
20692,195.30312893330628,220.0
13083,61.56311279902365,25.0
1915,57.90278472705277,50.0
14476,66.84254361887362,42.0
17283,35.094231214256915,16.0
22969,162.15136081972275,163.0
4877,71.20206441655836,155.0
8288,118.44543939475905,80.0
9952,55.814229941965074,42.0
13308,127.68006779619736,95.0
26482,67.89268301898123,59.0
7451,51.53392155126295,53.0
26883,145.97516658117294,117.0
22405,91.33652864149398,85.0
24359,54.141313927844294,91.0
21075,86.68797688656937,70.0
2117,63.77038254628788,78.0
10809,48.91700206190323,38.0
2813,37.72161086216325,38.0
18968,45.9498072097132,25.0
4756,98.20208853496263,91.0
23329,155.54641125886374,191.0
7937,76.77883307877065,53.0
11762,51.09962674123084,34.0
290,45.233477386389325,10.0
6108,68.32935650682008,45.0
5107,50.12098299647806,73.0
30062,41.532829455832704,33.0
8765,70.35424384171661,52.0
23995,73.49005368705997,82.0
23757,98.36344182244065,74.0
2214,46.918456531687646,48.0
22591,32.09746156424515,46.0
20232,95.03961166493899,65.0
7955,57.30187564371532,21.0
875,128.63425523357148,95.0
26840,106.83729817640409,122.0
3993,128.356040247049,42.0
26817,122.45987602141614,170.0
25392,62.25435936582428,80.0
820,101.08677462597346,102.0
9441,58.73105478114543,85.0
14224,80.92611072438918,63.0
5595,82.55895301557194,82.0
9804,65.56162521317032,87.0
10855,51.35561293371357,34.0
6788,44.48298543349206,57.0
8735,104.04364472438667,105.0
29607,44.99819224909584,59.0
2588,28.560389851891838,10.0
25561,50.52959611518238,75.0
27709,35.20053086262875,24.0
24798,51.08156275717569,53.0
7339,141.70269197467454,109.0
13471,66.72256079998645,55.0
1729,87.91872210081596,132.0
8929,129.41872033567793,172.0
26948,163.7049362910573,166.0
18404,47.3239289163911,26.0
24385,55.35510813225131,12.0
1387,42.05817035745141,25.0
24510,24.32282474258011,17.0
18345,101.54013391966907,73.0
18307,96.59107056945992,117.0
2375,68.59160732039298,112.0
6778,92.21790231279218,134.0
1133,68.036244942109,28.0
29684,69.3108010877241,15.0
9760,66.77629921085355,25.0
11020,24.16835336625688,17.0
2592,47.00925288768759,14.0
5006,86.01492060548975,57.0
13574,35.00474659250767,32.0
4742,66.53332433217602,53.0
17757,24.24382735565522,23.0
24485,27.99331029868577,17.0
2300,66.09353943253525,97.0
25695,50.94117293107716,25.0
10009,45.34717963732296,25.0
4851,39.62673846990568,42.0
24477,79.21411401897076,82.0
13099,72.66119180342912,53.0
20325,84.24690769011096,95.0
16010,102.29338409291309,52.0
8552,51.35561293371357,11.0
5584,38.78510190257541,70.0
18903,95.31792829454916,97.0
23192,52.20831676618755,156.0
7650,60.651579060833086,46.0
27167,38.2353547578,21.0
24379,47.49013286169754,26.0
2501,24.784480698469178,9.0
15528,56.19485183879012,54.0
4984,67.27225550163993,50.0
28750,140.9755062560694,68.0
27402,50.12098299647806,62.0
9712,58.30097348865881,65.0
24441,112.29504226055634,97.0
10620,29.284807387797525,11.0
27418,82.14174670580192,78.0
15750,45.99195160345238,34.0
23502,94.10198874279833,167.0
167,44.333624826280335,38.0
30129,27.665406006014397,13.0
11524,49.43174513027244,59.0
20754,107.36969390330019,152.0
1644,50.97421217240303,80.0
15027,24.16835336625688,17.0
2414,86.69850682683746,76.0
16845,59.87948954523047,34.0
23256,106.22768180469355,139.0
10944,25.226042558884043,22.0
3612,53.53706019642354,34.0
12364,24.16835336625688,16.0
19035,62.83836589794985,30.0
20849,126.6486169698916,139.0
27494,31.490428738582647,18.0
6119,29.933209546633016,21.0
2760,45.93275481627769,73.0
12507,108.8753138088361,137.0
26975,107.58093357184609,157.0
9027,97.55508589823609,74.0
12227,83.37790442011597,74.0
3503,42.34558279908766,38.0
247,47.95111085882233,96.0
9298,37.49322972822185,25.0
11379,50.434603666609846,78.0
27476,29.918879955884154,18.0
17896,43.80922360991548,29.0
450,79.23249607930248,61.0
487,38.61295424274003,25.0
28168,44.92573635598884,41.0
10574,46.04336168460669,18.0
5824,62.20179183572739,21.0
16752,24.32282474258011,38.0
15834,36.732388662423624,17.0
26255,39.06474886226265,20.0
7136,61.565120899188244,70.0
7842,76.7077275479306,25.0
26847,107.81706799034642,87.0
25367,56.91507985948479,76.0
7456,47.59689266291925,59.0
25024,46.86254281459046,38.0
28658,158.60035964242385,181.0
9619,27.802055027619396,29.0
1063,59.88686196929941,34.0
17579,46.36406919070983,58.0
20451,24.16835336625688,13.0
1114,79.42812496757978,30.0
5386,48.82527341089583,45.0
11462,84.2622124646311,61.0
27224,53.77214974734895,13.0
28220,47.00925288768759,49.0
27263,67.76601171564532,159.0
23362,87.30085588036764,95.0
3001,89.67150593374663,95.0
8270,60.80165587907568,65.0
9750,90.84601854493718,61.0
23594,36.00162192305258,52.0
5513,197.01415899654054,299.0
4546,38.010917522452345,63.0
13695,150.03612756799228,102.0
25900,45.99195160345238,46.0
18884,171.19347021523652,175.0
1662,107.16092027662836,144.0
20791,147.15635854854105,199.0
29241,104.90421278770972,129.0
5915,70.73645982520671,46.0
23054,112.95048104491926,117.0
5172,33.242720105684974,25.0
21268,28.281533338226694,46.0
27019,51.95583064261041,117.0
11327,92.55624084704604,95.0
28329,78.88469765774262,124.0
17626,152.17113114962038,186.0
4884,88.24573474224188,76.0
11081,60.57807939829408,25.0
18675,24.93895207479241,23.0
10670,25.893787626849974,14.0
20292,50.12098299647806,97.0
24231,33.90648346225371,21.0
13540,35.328204813921396,52.0
12440,81.4152545511882,77.0
18842,135.46046204781274,104.0
28652,119.19491276235073,230.0
3197,57.1209152188447,35.0
4479,46.49034504951416,48.0
28575,24.16835336625688,15.0
13416,90.6475835718995,157.0
11551,79.5080543650125,70.0
18479,130.94120610328483,173.0
16177,24.16835336625688,21.0
26111,67.33349436270557,65.0
4602,53.91205316630212,13.0
28876,81.85331900391206,78.0
25949,45.198338159039,57.0
22270,32.99748102881905,55.0
1371,61.24953650437996,38.0
21397,54.90899654321268,57.0
17578,58.633383138445964,71.0
1106,47.00925288768759,17.0
20521,24.250906870999025,19.0
4026,62.860993434647696,46.0
21018,24.16835336625688,15.0
14447,50.75755580594659,50.0
720,48.801226272572215,50.0
29291,37.8657416004783,34.0
4720,54.42170709821055,72.0
6455,114.16338968807992,163.0
17048,58.72654127251732,59.0
8387,28.74848955791091,15.0
28539,82.2299312999996,46.0
10359,43.53743047982387,21.0
4605,60.925353786192254,13.0
7439,41.00077131328905,65.0
10099,49.079866935408766,25.0
1086,46.519066206065446,25.0
16004,28.13236222569861,15.0
24488,24.16835336625688,13.0
8241,24.16835336625688,16.0
18720,37.247443710587845,29.0
27048,29.391310126223814,16.0
6504,46.7360170136961,95.0
15109,38.910095712284715,35.0
14757,53.37790852955456,42.0
25308,95.89232317473501,85.0
9658,69.63754917319301,64.0
6663,104.05925349982479,72.0
18684,30.75046613871426,27.0
26235,28.03602196336016,21.0
18152,52.600451048495806,4.0
10887,33.15751120040142,17.0
24267,33.09966848999311,13.0
20656,61.68391177435333,46.0
2145,61.5815433835774,46.0
25055,33.88816989677362,13.0
18405,35.779200662329124,18.0
7174,38.2353547578,52.0
12053,26.94835732961465,27.0
20861,41.39317883307494,104.0
28176,39.06474886226265,23.0
10198,84.24690769011096,142.0
16716,49.019954786789214,72.0
1311,114.86197356594775,82.0
18603,24.16835336625688,25.0
29916,31.65084136697104,25.0
6067,28.317001793818516,25.0
3608,46.130428558131044,34.0
28393,42.787227885461476,30.0
7220,27.848914096637017,9.0
9561,39.25390740834805,54.0
5556,58.6386736671232,112.0
4375,39.739522106072194,21.0
4128,44.087154877376406,51.0
23141,155.11494458015682,144.0
2639,24.784480698469178,18.0
4036,115.41022192360903,72.0
12978,24.656058957741767,28.0
12014,44.37487942247753,26.0
5657,95.03961166493899,102.0
12778,33.397319784747175,16.0
5927,61.23386001270583,85.0
3035,81.68981727743183,74.0
601,77.54476627400025,85.0
10821,27.665406006014397,25.0
28179,43.65028843256199,20.0
9614,47.96133049225017,61.0
26097,32.16634796183229,25.0
7417,61.89161221745105,76.0
26183,24.16835336625688,25.0
18353,76.47456625236855,67.0
19986,62.85227438677296,61.0
9666,45.926691560692696,58.0
7209,43.88739977549747,17.0
409,106.52801150039717,91.0
21289,44.10334268522475,70.0
16659,65.5807336368846,63.0
20088,67.0244389270743,67.0
3350,54.95779107049407,25.0
28333,105.14804718691134,160.0
4152,37.8657416004783,27.0
12520,77.12114033896883,149.0
5570,65.24252748617945,158.0
24281,39.08906921703079,60.0
8663,37.8657416004783,32.0
5975,58.6559020833218,21.0
6087,34.0531285079212,13.0
18492,108.16118621805737,170.0
8393,31.743206260591023,26.0
5844,40.234458653974606,30.0
17918,31.687079913302174,88.0
221,24.93895207479241,45.0
8013,64.704251752755,44.0
15363,52.998475327073336,73.0
25368,48.48731693471541,76.0
6011,24.326380860397368,17.0
15652,56.760793917286264,55.0
21635,76.42556922722538,54.0
14972,49.29162091867966,17.0
25250,54.155578962180535,65.0
12477,116.59261840383817,137.0
17666,150.5157553590356,159.0
380,76.7057498346075,127.0
6235,83.23988322784345,82.0
649,92.6074560275135,30.0
12214,74.23155055011344,57.0
7748,60.04815950449508,87.0
27338,57.372841454867476,42.0
23878,66.729276462686,89.0
1822,40.541474529220174,40.0
27899,66.92225124487142,57.0
16228,169.34312321979908,155.0
12131,94.21847399301619,34.0
24459,95.54363514651506,104.0
21497,69.3108010877241,30.0
2152,44.873198439386535,24.0
25649,41.59348680231749,46.0
27274,54.34565417256464,78.0
607,65.97444919248672,89.0
29066,65.66607177126527,89.0
3589,26.307664586645316,25.0
28806,94.38070203402724,68.0
6111,41.24517004906121,21.0
22390,80.12402624736818,107.0
17893,86.0915054941906,53.0
12480,132.1474136010851,154.0
24204,41.04859464591563,13.0
6635,76.93049658577715,94.0
20982,24.16835336625688,23.0
25442,72.1317949992921,93.0
23373,77.35689006646555,127.0
16975,62.96553959852027,50.0
14687,37.995950747895876,12.7
23945,67.25059479165294,169.0
28984,119.7041619594527,93.0
3421,52.20831676618755,63.0
10755,53.24240910781879,50.0
6870,96.59107056945992,81.0
12578,76.37285325639048,55.0
4252,26.038630357239104,18.0
15431,51.26979515901806,21.0
16710,37.8657416004783,25.0
23704,39.12891359863875,8.0
2862,55.872297539138415,53.0
19408,38.52673255677043,34.0
28587,24.250906870999025,36.0
12036,27.1028583517673,23.0
26068,59.631331029281476,70.0
20569,31.976534101539528,32.0
13762,62.81738725659385,67.0
28136,61.52341733043556,48.0
19386,28.53420357914247,21.0
8650,31.24685707949582,34.0
17041,26.85517381288888,13.0
28487,87.59604383952164,61.0
5688,49.015276695774816,51.0
29703,37.980026959109644,16.0
17647,131.1791178444383,170.0
231,57.82465766011062,90.0
3272,104.76318548372129,59.0
11578,88.14372196993712,180.0
26709,24.16835336625688,13.0
26848,102.83798580987151,129.0
9928,35.81957144065768,17.0
27461,28.03608984078413,17.0
10656,26.011124158006506,14.0
13637,59.82878531130122,76.0
10036,53.63810174965244,13.0
75,53.01691408191096,47.0
16819,63.60221992200296,68.0
19984,29.046684833446193,30.0
1108,53.65858435453445,32.0
6029,37.49322972822185,21.0
6422,85.82623476505063,113.0
2209,32.46499825534088,51.0
11928,47.63218184941715,25.0
8439,31.359814473121123,30.0
2386,56.95988718886296,117.0
20221,61.04005491555362,65.0
748,84.76179349866212,91.0
12309,27.225255870074147,21.0
20023,101.22246215820536,153.0
27368,64.78623655702701,53.0
15429,66.85229478170163,21.0
28656,144.90666112846108,160.0
22606,106.65658600881295,57.0
2359,62.646707474225224,68.0
1599,81.38450555873187,99.0
476,30.99108920324846,77.0
16902,30.19702527804452,50.0
21910,51.0745476560798,34.0
16384,24.246782813182616,25.0
16030,35.00474659250767,18.0
4048,94.26268188659073,65.0
15331,44.656490657318564,63.0
13999,101.00338689273933,57.0
19287,36.15564400328849,17.0
10594,92.80639074259439,49.0
259,48.46338837174484,29.0
28433,30.94524780238637,38.0
19930,65.60676482513654,70.0
15648,61.502312443145264,53.0
5045,61.83347434202395,46.0
20198,56.73278135294334,48.0
12060,24.38555515158084,85.0
16128,43.04751386409752,38.0
3537,48.97259528330909,30.0
19371,24.32282474258011,46.0
10455,33.178097936918846,16.0
17196,62.543442486839176,49.0
12169,68.41515368571991,21.0
19020,24.16835336625688,10.0
27717,35.00474659250767,34.0
30252,42.37485073673124,13.0
2701,94.0913544460021,124.0
18701,40.92988936018699,33.0
8966,31.225214951356932,24.0
4455,55.78007701086912,815.0
11152,55.87857017689302,75.0
22575,56.69157336484094,50.0
9153,24.16835336625688,6.0
19005,62.86157463610324,27.0
26355,47.72431381631529,24.0
23937,45.00547804554568,30.0
26191,69.44882040053577,78.0
17851,86.60136383877806,53.0
